# ------------------------------------------------------------------------------
# BRIDGES : 1000 levels sorted by difficulty
#
# - Each line represents a single level, defined on a rectangular grid
# - Each line contains 4 comma-separated fields :
#   total nb of bridges, nb of rows for grid, nb of cols for grid, grid content
# - The grid content is defined by a string where each char represents a cell :
#   1,2,...,9 = number of bridges connected to the current cell
#   . = empty cell
# ------------------------------------------------------------------------------

451,24,25,36.7...5....44.7.3.5....6..38.658.76..2..4.3.3.......9.9696786753.5.76.58.9.4..3..77..65...4.5..55.....5.78..5..56599.647..3.37.3.57.6..774..47..9..6...2.884.54...6982.5.8.2.......66.7.65..3..6..7.7.54...4..77..85..7.8..53.5..9.67669.5.4.5.865..76....66675.847.5...89.8...6..75.47.34.35.87..3...78..465...3.78..4..3...4.......5869.544....76.55...57873.86.36..2.......9736.5.6...7956.76696.65..6...88.779.54..6...59765..1....65.57...3..4.57.8674.......5.7...87...4.65..98565.45644...8796...6...75.77968745..39.84..586265.6796.46.77........799.5..7.6..58.67.37.3...86...955.6..35.586.5...5.6.33.6...875
451,24,26,27..5.8.5.4..4..3.3...1.....35.6.462.2..76.35.66...3.77..895..2...4.5.98865..665....6855.2...59.987.785..37.65....6.54.3.....66...669679.4..........4...686...5.69.66.5.6995.2....85.455......45.5775..2....87554.77.6.3.9.7....7.5....455646....2.3...2.....79.7...........5.66.7566..88.8..6.667.876.275...4..75.1.56..5.5...4...3.8.7..5.56877....2..3..2.3.5..55..5584.3....595....2.3.88.1...4.......3..3.2....1.5.5..88.96785...3..4..6.56.4973.41...5..66.4479472.79.78.7.....48....779758..96....65.86.....4.8.9..75999.88696.646.837789.74...3..3888865.4..6.6.4..28.64.5..4.7.4576...2.4.4..9...69.4..6...66347..76.356...77..23662...
452,24,25,2...4.74.6..6.6..3.756..4..24..7..69562.567.9....4.4.86694...59696...5784......2.798.9...5..6.4898792.49788894.46....6..6.....686.9886...5.77...3....6.6976.1.54..63.4.3..88.5.4..598.465.89686.....688..3....3.6...5.2...46585.484..3.5...5779..645....756.65..8.9977.6.34.6..8.55..6....5...58.......572..575..3...55.8878.6.4.7.86...2.7.6......7989.8.889659..585.68....6.86.4.79766..76....59889......666.....67696.596......1.7..8686.98.8...586...76....246.6.66474..6778.3...4.2....6566..4.84.397867.7....97...4.3..7.3.3....4..32.6.4..5.7..9..36.9.88.97.3...3..2.468....4..3...5.75566...5.64344.......62...
452,24,26,.....35.555...64...3..7..4...3.48.7.75..8.3.452...345865.2...68.24.76.6.....3.6.3.4.9.7....3.5..85....5..6.36..688888.9..6985....388..7.......85....56..4.66.7..6...4...86....65.4...689.674.4..67....4797.86....54...6..65.3.547....69..74.5...6..4.5.6..8..96.57.752.4.4...575.7..96.7.3.4...49.75..778..96.5....64...5.5.46..89.45696.5598744....76.8....476....34..566....8878997.33....5..89899.53...75865...478....5786.3.2..774..2.7544997..8.9.77.2.87987..6....4.6.49.5.864..8.789.5.7.5..3.7.9..56.4.56.4695.4..4...1.3.5..9.7.546.785..3...2..6..5548.56..8.....6..857.2.575..4....17.6..77..6.7..9.7.45..26......5...4..55.7.7.89.3.
453,24,25,..6.7.7.675..4.7.4..3..3.269.4..578...74.3..5.7.5.....3586.7..5899.....9.6.3.2.445.56....796...89..3.6.97......4.588.5679966..54737.74.......1...69.78.55...57..56.....576.887...78.6......2..5..6.2....73..38997.954.1..47.64..66.6.3999.68.3...5768..6.5.477.5..197.59.5.5696.5..4.694..6.95..62.666374.6....53.5.1.5876.8996.8965....96.795.2.58.6.6...7..43.66.4.374..696768..89..52.586.2.9.99996..5.685535..5....2.386.2....58........885...........2......4.96..4....6756.....4..5.2.6.5.....463.756.55.74.1..68996.49....6.2.45.5.7.....3.65....3.96.8.76.68.33498998.8..4.7..557937.....56.64.5...35.3.5.7.5...
453,24,26,3..3...4...5....7.789..3...3..63......4..585.896...34.536.35.8.4.4...98....3..5.8.6.6..73...5.5.6..43......2.1...7.64...75..3.7976...3.....6864....56..3...5....4.753.6.9.7.85..4.3..4..4...66....6..3.3.4...4...4699.4.65.696...894...84.876....4..2.58..58.......4699887.79.898..69995.4.5..586..55.9.684..45.5.8...77.4.4875.9.67.887.57.6.755..76..6965.....8998...3..79.5..487....898.54.....86.4.755.55..768...2..667.4.55.757.5...6..569.97.....74.68.7698.86.8.6.3994....4.37.5.97.37796..4....557782..5.4.595..5.9867...4.776..86.468.5.7948398..3.1.......65...4.66.8.8684...2....3.99.9775665.6..7.667.65....5648....85.4..7.4.......
454,24,25,485566425.65.4.........4.79597...84.69..856.857.94.5.34...44...22...394...4.3..66...6.57.4.78596..4.4.467774....55....2.5..77..57.69668...68..6897....463.2..........77.378936....49.6..3.5.77587.985....4...48....5.96.5.3..6.7547..5....4..275...6..698.53.4.56.3.3.35..4.....4.45..7876.4.....6....3...3.4.4..5888...1...6588998.83.8985.95..4..5.7.3..47.7.2..6..7.6.9.7..7..266...2...953....798.2665.8.5583.88765...24.89.73..4...56684....1...56.38.6557...8....646.2........56.67.......5.54.75.8..5.89...557.5..94..3.4.875.37955...46..78635765...9....25976..276.5.86..5.7976.2..6.....56775.4..5366433...7.5
454,24,26,.45.6895..777..53..466..64.5..5.7.6...7748775..7..87..365..38...2.3.47.54...253.395.6.836........56.66.6...52.8867895....2.79..7.878.7.99...47.773..5.98......56..68.63........1..69.755.....7.94.1.......47.7766657.6.3...6.98..5...57873.5.7.8....3..3....79777.97.8684.3..86647..999.39.64654...954..265753.57..7.64.7..899.7.5.8.7..6..89944.5..58.........4.....3..586......5..56.4...5.4887...4.64..7773...52....595......97..7.757869.5....7.75.....1.79...7.....787.4...66..5..654......56.......48...4..3.7536..85...688.7.....7.96..6.7989.2.65.1..1.98.6.4.366........366.37..54..376..5.77.2....3..39.6..645873..5.86.3.64352.75...3
455,24,25,469..7...664..67.7..3....4..3...43.4..3..39....6..3.4.3.2..5.....6..4.5.94..7775.....3446576.55865....4....3...46..45.4.55296596.3.385..5655..64..4.8..4..47.95...596..9.6.355..364664686.557..385...3..6.7.65..95.5.7..98..469.7..8.8..2.43..7.465.9.86..9.9.5.257.4..74.4...57..6..768...888697..887....56..63..44...48986....59.8453.4865......4.3.588.68.555..4.49....377.96...583..694.4.8.768.8..6.6.2.56267867.2..5.....1.4.6.76......9779.6..6...49996898..6..8768.8968.36.94.497...4.6...8.895.3.6.95.788.....8.3..48886.4.8977..55.7.28..3.48.5....453......7..7..5..4..44...........5...43.4.5.5..4.4..672...
455,24,26,..4.577.9.....7...56...4..645...43..........2..2..3......45.5447768.58.94.47..8.83.99.36.3.4.45..57..67..59.4.7997.86..4...67......59.5...63...4.5895..596.29.7.697894.5.4..5.79.2.56.6..66985.1....5....5.69.8.44....599...785.8864762.6..7.5.5765333.589697.97..6558.6.4....67.3.55..25..3.4..398......6..5.4....11.2...56..26..74.46.777....7......4..8436.2.326.9.7..9664..3.......3.6..7.7..45554..6...78..6545...48.6.558745..3......3..4.6586.....45...6.....3.897.5.2.3895..8..79797....4...45.7.6.695..5964....68532.....58586..3..2....1..5..3..1567.94.4..3.5.799977.4.69.5....33577.76466....2....5...884.4...5....64.45.3589.4.5.2.
456,22,27,.24.57664664..2.45....8.753.4..5....4.5.6..7444667...34.3.6.37.289.9.2..7.74.....86..66.43..4.5..859876.47..797..97...4.58..9776799667558875..35..3..45...3..95...879987...55..6678.2..44........7967...55......386..8768.96...3.2.877.688..753.48552.54...7.663.5458....4......36.5.776..989.58.7.....7.6.573.57..44.3.5883.35554.3..75.4986.5......4..2.6.8.2....475.4..68.86..45...1.1.8.7...5.2...5..6695...43..46.....73.3...4884...78..5...48.74..56899977.7.793......55.....6.8868.8.9577..6..72.42..765..8.8.9...58.864..454.47779.65...526...4.79..5.56.6..75..34.......3.86..5......3.4.......4....86..3
456,23,27,5.4.3...668.....5..7..43....4.8.766...5673...59...9..4.3..44.5..7988..81.5.5.6.4.7833..6783..5.6.7.9667..33.4.4..38.8...7.9.95..774.6972....77...4.71.1.6.76.5..4..69.95..53957.95.664.....482..2876..59..698..2..873..53...4.63..65....68.4784.........44..45.48...43.864...3.44.53..3886..4895.....3.3..3...3..5786.6..9.3.8..855......1.4....6.4698.55.79754..1...2.5797...77.6..7679.76..43...2..4....4.9.67.974....653...2.2...6.896.798.4..3.768.869996...595.6994...4.35.....77952....5..3..56......7.5..597....7989.9.588.7.7993.4..495.3.53.6.7..5.2....87.6.4.64...84.569..6.1...385....2..2.94....8764..4..4..553.444.48..5.5699.6
457,24,25,5.6.55.7559..5.5369.6.4..64....48..75..5...769.932.2.4..9894.....6.865.2653..4..1..6.89.1.6.89996887...566....691.......466.54...2....478..88.8.5.4.3.6.65.5....766.8957.43.5867.88988....4......577...4.3.67.88957.8.84.........6.998694..3.433..6.98...455.......1.7...66.68942.5....599.9.4963....467...82.61.453.487...4....4....3.8.7..5877....36.77.....5.5.6.5..87.63..61.898..798674..44.7698578.8745.2.76.5.....76..978.1.37566....6..99.98.3...65....587..4.....25.8.9.7..6.85....54...987..7.6.84..3........7.463.368..38.7....35.66.758..9..7.7.7.7.5...5..5...6.5.55..747.9786..57563....5575..4.533...55.3
457,22,28,4.625..2...5.....5.5665.6.3..58.8.5.861...15..6..53..37556...3...5.....5748786.56...564..69896.78..6.4..486.....5...758.3......48877566..597.6.9.4..3..36.......3.7997.....4....568.8.77555756.3995.58..3..3.2....75.6.....567.54..59.9.6785..6......74..3.6752..3..4...6.73..58.5.6..5....247767.698..6.75.57..6.5..37..7.3...57..68985....76...2......697..5..865.58..97..4....7..797.59.5752..5.3788.2.88.9.3...67..797.66636796.76.579.366.......1..64...3..5.8.66...66.4.368..765.5.57...7......6.677.49.5847.7.....47..64.1...588...8654.4.....364.....6...232747.8.7.43.32...2...58963...6.7.946...7...4...3.6876.3......754...5.
458,24,25,47.67..7.8.548665....43...7.5.41...59.856.6...875.59..6..8996975.5..575.2.3.8...8.69..68886.75..3....88..9..8...976..886...56598.5.3.6.3..3..58..775.4.6..74..54.36.36.96....244646..6596.....65.4..55..3....78575..54.6..5..59.6.5.8.766..5.7.46.6899795..4.987....639.959.7..8897...3........7.7.959..77...4..244..43.....657.87987.667.9853..59.63985.6....596....1..898.8.97.5........3.....593...565.....666996..3...7.7888.8988.9..3.58.88.87...3...6978.8..6.4.46.35..2...5...58.8..69956932....64...58564.2..3...5..6....1..3..4.35.....1.363...4....5..5..3....4.675379795...5..55...4....24..3578..776.3342...
458,24,26,4...4..7..7584..7..976...6578...5.3...5..3..3.553.4.799.74..968442...3.6....5.4.6485..7.68..487.74....5....2.6..75..3..6489.7..3..65.498..85...349..747.3..4..5..5.87...3.48756.786.74..4..6.76.4775458.7.886...6..55785.1.5898965.56.4.......597.5....8.6...87.55945..7.......53..5.45.66.....5.8..68841...4.2..66..796583575...4.9.9645.9876...5.5..8.5....8677..885..5....466.36.36.6......3....6..4.56...4....7965.9..4.5.5.69769796.7.5.4....44..8997.3..775335..55..3..4.49.7.....58...7..7.2..6..464...7.....4.2.......4777559.94.5.5.....633.5..63.3..5.5.78.5..23...26...359.....7.76475..9.67.98...65....57.5.6634.9..5.4.4......4364.
459,24,25,3543.554...8..77.457646.4....46...5.74.9855.684.1.4....49.685.8.8...8.....2.3...494.77.6.....5.6.766.....3.5666....7.2..5.......2..79.9...8.63..3..786..467.36...1.6..87..92898679.75..49...7....11...59...686...97.6956.5..9..784.585..54.63.....2..9588686.785..59..........72....78877..67...4..5...8.8.5.44.4.53.......6...77.5.7.543.5..2....6777.25......4..6.....3.686.89.687.69...3975..5...694.9.76..256.33..76699.989578785.....5..7.3.3...68989689.8..68..975.7.793...86.57....7..499.696797...56498.7.56.2..6...3.469.687.8..643..8889..8.9..6..9.6..665..49.45356..484..5.9.7..643.4......4746....2547..64.
459,22,28,.577.4....6......5657...52..59685863.......365...475...1.54........2.....4999.76....76497...2..46854..77.37.69.778.985..955.87.76..89.6...2....575.2....46..64..52....79.53..6.693....6985.6..7.3.36.6884...6....7.2...3599.69.42.4..4..8.9..6.8..8..86.8933...2.....2.....5........56.647..3.52.46..4.7.3.4..78..2..68..53.......695.59.89625.6.......58....9748.6.3..3.535...355..95.4597.7.8987..6.74435.88.6....25..9.94........4.7876..57.9..8.9786.68.9.7..5.66878.32.35..4635.995564...5.84.5..8987...7..76..37.6.89.7..3..535...4...458979.5......6.....78...5..4.88.84..47.974.6.4..36.7.1....46978..4.78..8.856...8964669.87.4
460,24,25,2.....7...756.4.55596.3..5..533.4.5.7958..477..54.654..2.665....6.3..5664.1.23...455..76676..56..3745..4.6....89.99.2.9956.96.47.89.765.7.8.8.55989.78.56.54.556...89967..4.4.5...5.....55.3..6.858.......78.6.66.56..5779.676.3.3.74.....2.589..82....695..63497667693.5.7......7...4..69..646.4.5758.6.4....354.6376..599..48.856..88.6..8.6.....6.64.66.2...56.765.....54898.7..6.6.5..3.....45758889454..3.55785...21.....4.9.6..97..4.54...79978.7..83.3.9657.....7.95.3.3.699.7..7.3..7967.2..1.6....4787641..34..2..2..5.96......6..97..5..44...578895...89..64...1.....4.5.97..77.45..5..5.45.426..5.....69.6443
460,24,27,.....2.6364....5..7....8.5.4..8.74..5.44456...4...5...665944.......797.4.63....4.6..7..6..61.45.6.8487.795.379895.79.8.6.687..38868..4..66..45...5966.5....45.465..6.6.....394.6.96.2..3.785..5...4..5.9.3...564....9766.63.68.4....4888.....2.....45.4.......3..7976..33.....4...43..8.877.66.5995899.44.556..65869.4..68.4..1.8..6...7.4.65....7876..6..6855.4997...673.3..5.5....66778.2..5..4.6.6....5.96.684..76.75...4..1.8.3.........699.2.66..75..2..5984...2...4..398674.5..65..779956...3...685.9.65..4...6.9...1.....5.3..6.537.76.75..3...12..445.33....62.55..1...66.6.6.64..9.59.6....5.47..8....34..4.4..5.9.8795.....6647..85.64....38.843.45544.754....
461,24,25,..3.977.4..6....87584....6..4.79..335.7.54.68.2.328.95.776.....5.4...673..351..4568..3...6658.68.44.6.95..37.9....9..94..3.97458.76.559455766.9.77..67....68...96..77.3..5....765....5.6.....7.75.68..6.688.677....1...47.5894..3.799899.4.66.5.2..376826.3.68.58..9.....1.4.7.7.5.3.67......5..68...3.....4....1.6..976668.5.544.344.6.6....2786.87.336..4.5.57.877..4..4..46.5.58897.782.9965.....698797...77.79.7..55..497.646..5.44...5.693.578....3......4..2785.7.872.4..........65.378....8..99883.76...657856.46..95.77676.6.976898743.....4....55..7.7464.....4647...547.53..1.........36.5..3..5...544..4.6.42
461,24,26,46..7..77.5.5.6457...64..5..158.78958.8.5.2.2..9..4..4.77675..9795...96467445.675899987875.75...357........4665.5..67795.6799...8..4.......4..5.64..89..7576.3....65.......3...5.75...6..62....3.396.55694.52........2...5...66..89......7...55....5...47..5.3..3..75.1..3.686..85..5...5..6..5...454.....67.46...5..94.4564..4...3..783..44.785975698..3..6.1.....5..36..5653.6.88559...6975..1.58.37.....3...8.9.96.......87.73.....686......43.7.88.7.52.6..677664..588.6..4...23797...8...3..499..6..2.53....2...45..94....5..5.663.696.3..3.4.769975766.4.5.7.2...37..4594.5454.4577...5..783.....468459496965....1..5..5..43....7.7.5576.5
462,24,25,46.......5678.67664......794..45.7679995......564...4...23.7.7...88...1.5..56.356.6.8.866..76...5.4...4..3.795.58...36954...1........4.3.8....464.46.489849..8....9645...5..93.649.9.77..75...4.7786564.6.9.64.7..85.3......596666461..5..165....4877..4..667.8.743......56.97.78..55..678.5..676.8..7.54.3..4....6.5....898.1...3..3..1...687.9997965.76....4.6..3..8.7979798834..56..3....586..8866.78557.796..463..784..3.4..6989598955.89.74.46...5.6.549.887..79848.975...67.5.472.66.4.2..5..4.5..2..6..8..4..56.3.67778..1...44..34..36.6.5.654.6..55..6.7.8.4.8.8.4.....4...62.6..57...5....4...5...........5355
462,24,26,5764468.5.66..4....69.73..797.43.3.499..8.6.987....1..3.5.4...77767.61.1..75.53.65......4.54.26...6.9.87.5..9..8.4...3..5.5.6396.3.6.6874..6.35....5..6.65....2..585.64..66.......5.5.5.4.8.84..3.3.85.6.684..3.7...6..4.....884.....3.597.585...68564586657.6.789873.....2..3.5..76....5.....379972..689..8.3..3.687956.366.4.6..6769..5.97.798.65.698..4..6.26....67...3.5.54..5...2...3.5..98586....5...52..676..465.94.76..5.6.65.4.47..35.86585.7.654..3...6..984..687..7......5.686...68..46.3574...36.774....72...2..5..8..598966...4.47.96.495....5....75.3..783...5..6..6787765.87..54.8...6.4..8..96..54..3..4..53.2.7.4.6..67.665.863
463,24,25,.474..76.6.....5..56...6...6.35873...2..7.87..6.9346.2.3.579......5.6827....3.6..6...3..7.55.....35.787..4.6.1.2.85.3..8.95.2.1..3958..5...7.5.56..9966.89.8..8.7...6....5687...267.6757.954.7789987..55..4846965.7.5.57889969965.2.4..88..8687847768868.49.4..76.53.47.8.788.4.65.71..5875784....3....2.4857.885.77.5..6.69.89.5.3..8795..663.368.87....24....4..488.7..977782.5...96....4.794.6.9.6..2..3.63.4.884........6..93.3..6...........69.78.37.....6.4.4...2..46...6.5..88.496..........5...5..5..9.6....466..6.469.65.65.5.2.94...3..7983.52....54....5.5.73...6..63...578.6...53..4.3367.5756.5469.57..8644
463,23,27,4.53.34.67.667..5.2...24.8656.....288..4.367..65....65.564.3..49.74.45.555.5..895.78.48.4..45..3.4.55..45.....63.66..5.6.9..4.3684.....688.8.86..5.678..98.7..46.2.4978..5.2.28684.6.1973...3..58.1..7.96...4.6......5.....66.5.734...4...897.2..687.84.5576..5985.3.......5.65.6..9.84.....477..95.2..2..3...63.....2..76.....3675..4....89..98.797.5...779.7..65.4.4..2..5.965..5.376.5..5..6..95....35...55.....2....48.69967..3..5...4.6.56..66..2..4.6..46.95..67664...4.89.77.6968895....56.4.77.5997.993.5.345..479973..6735557665.6.6.3488.56...4..3....3.2..5779..893...75.44..4567..6...987..6.6746.3.....4...5.43.7.95.54...62....
464,24,25,5.65...48.7345..5..35475....7.65893..58......65...754..2..8.8.59689.4..5.6.....1....1.47...346655...4.....46...56.45..4.77875....3.9885....5..7....4.64989.6.4.655.......5659.7....3..6..597.4..6...68..498496.56...6..3..75.4.2.....888.....765.486.778.3587.7.9.88.77.79289.96..366.4..4..53.6.79.654997...64...574.2...45..5.54.5..5.642..57756569.784.8774..1..54..6..95...3......4.3.68698.72..4.7777.5..76...67.87.753...2....3...255.......6597895.....66..6746.4..87.7.4..89.5.75...6.3......38.8886.35576...85..6.69....8894..39999..6.6..78555..5..3.44.64.28.86.387.86...863........546.2.34.55...7..7..65.74
464,24,27,...6.5..686.76.46..66259.65....48.3...46...5.569.3.2.62.56.65.5673..3.6.6.6.66.2...7.6...55..5776.39.6.55....1.26.975.7.98.55892...67...38.6....4.196...6996..57...54....2..7.6..4..4....77.5.6.4..3...534....3...2.1.66...4.6.5598..555..3965..4...586..44.3...3.5.8.6.2....24...3.....4.2..8.92.....64.8953.88.6....859.9.7..4.7.7.7..87..5.74.94..23..5.46..78..7976..75..48..7847..94..7..3..675.548.97..7....66..4.48.5.58.6..457.....357..7.45...34.35..5.43..2..5..67.576...4879.6...67...67.4..3..668.8..5............6...8.65..36.4.77646.7.5..87....38.954....796.......697467899...5.746.53654...39.3.36.59.86..7.8...9.54...97..64..5..66.6.6.4596...8.64..5
465,24,25,.355..9.88.4233.79.65..846.....9.8.....32.4...4784656.5..4995..3..6.6.5.6..88.5866.7...8.6.....3.43.6975.5..5.449597868.4..5..962..57985..76...4..22..79..6.2.....79.6....4.9946.547886..64.2..87.35694...5.6895.6...2.3.5....764.572..5...86......3..8..73.3.5796.3.65.78.65.586.73.4...799.84.78.796.463....58.64..4..797....2.6.4.66...33..663.3..377.4..5.4...276.46.68.77...475.6.6865...2.2.698873884...86.546.4..5..5.886.67.5..6..55.2.877...6.48...54..6..468..6.563.5..87..9..35.9969..373..979879..7.6.784...3..6.6.9.2.37.3.3.6.768.78.....65..6.6694.37.3.5....66..6....1..5542.465....6..5...5...86....455
465,23,28,586.686.....8..77..86.56.6.4..2..7.52.5.6...686742.7.53.54.3.368.2.36...5997..784.87.578...6.68.9.86...8.3.4...6.....3......4..354.767...54.496...4.....746..587.487.6.74.4..89...9.9.87685...66..2.57....2......25.....4.5.93..3.5..4..3..4..5.66...6.4..3..4.4.47...84........5..47.663.858.....9775.......4....77359.7..7.68.9..5..6763..765.32.36578.77.......6..3.8654.6.8564...493.6....96..46976.8.95.3....686..785998.8.6...95.3.798..7...5..793..41..7676...88765.667....4.5.7.3..6..3...54.....58...6732....89.6.778.45...2.87.4.3.....57..5....363..62...6699.95...3..5.9.9.7.998.597..3..6.....84..62.662.1.4.589984.8.7...4.1...35344.56...356.46.532..
466,24,25,..27.6.65.3.5..6....87..4....3..982..77.763...6..7.288851...4.5.2.6563..2.55.8.65.97.6.674.757..484.4...6..96..6972..4..4..34....8.69.....5.3.6.4.4.446.6.8..9..7.7..5..5....6461.2.1.9865.9.4........6....3.6897...4.3..6...86.36.7377.1.3....72....3...4..8.98889.....5....4..45...83..97.4.7.79.9974.88.62.....75.778.47..8.55.6..568.73.1.54..3..........44.826.7..43.2.....1.878.7..9.8.9.963.59.6.96994..4..7.7.555.57..46.977896......57798.34488.165.698.56.964..489...998...67772..58876..56......3.4.673.4.76589.8735..94.5596.8.4.776.64..7.9.5643..99.5.447444.7.5...168..8.883....6.7.....8.7.44..5..56...5
466,24,26,...5..73.55.9.7..7.668.5.247.95.9..6.473.....5777934.94.....5...986..97...68.7895..48.88..8.6.65.5..75.......5.74.4.997...8555.5....66563..57.7.5.5.6.66.769..4.5..86..2...4..7...7...76...51.56.4.4664675656..6865347...7..9....53.1.69.76...4...3..16......8.656.5.1..87....4.747.8.......6.4.2.6...4.6...9.7....6.55....386.93......2.6.675574.57..8..9.7.2.64559868.6.55595686.93.2...45798..5...568.4..4969..7965.6557..33..5.667....5789.....698..5...36.74.....68....3.684....5....89885..5.....94.85.66....44.65.76.284.....89.67.7868..7679.7.6..1..6643.675...47574...46..3...4.6..5.559...734.677...84...74255..44.....44465.5656..4.
467,24,25,4.763..5656...5.....64..2...8.7.598555676..6.986.575.7.8...6.56..344..57.5.44...3..7973.7.7.5.369386..795...986..3799995.97852..3.46.698464887.69.8.....35..7.6...5.996.5.36..365.....34...6774...753..598....76..75.4...799.84..64695....55..5.95..5..3..6.8965.58.777..897.3...78..3..88.6..6..295...1...3....67.3...58..7.8.2.696.....79555...95..69..3384..28946......997.7..26.876......45.6598.....5.8...6..99.5.45.......668.9.84.7363.....797...6968.7.8..6....6589.7588...475.1..67.756..87.5.8..76.88......47.9888.4.5..487..666.....4.7.44...2.63....7.5..468..67..8...83..76993.5.135.4.8.56..4...86..5.2.2.
467,24,26,.5.755......74.69.5..36.4..72..48.655499859.535.5....7.687.3...4886..5...8.3.3263787..2..5765..5..594577.74.....5869.893.4.486..6..983....395.686...5987.4.4.67....787.3.54.7.6...47.2.67..4.68...57.65..798...2...4.7.48.3...4.4...4..783567.488788.7873.4..3.6.6..5.85.567.7.7.5....5..64.5.5.........46.5.97...65...4..3...56..6889.89587.3..3.58.766.865...4...2.6.54..63.4775.3.....5.67.4..76.4.3..57.4..6.6796.95..898..4..8..85....46..487..73..743..3697754..674.2.2..2.696897..2.4....3.85...4....76..5.6.4.....2.3.3673..5.77989.8..4..8..7.67.959.78977.5...5..6.73....55.96.5..3...62..45.4..3.55..85..6....3..4.....23667..57..554
468,24,25,4..58...7...6..3..5675..44.3.7.68765...4.3..38.5....476...47669.7..64.434...478..2.58..876.6.....2...6.4..3..7.486.....577.2...6.8.4.....4.8.753.69..756....3.39....93..65..3.7.2..7.4.5979.76..787.3.55656..3.63.695.3.....5.4.46.8..8.72.54.6..5..562.333......8.9867.25698.87.....5...29.6.57..6.17787.33733..666....7456...7977.69...8668.59888954.6..48.5.65.3..53..3..5...6.5....78...7.7.....59..4.3.59.46...3666.5.7..9.3.6.77864.8..7.65...6..647998964.3..36..53..7.8...993.....4....3...97..794...4.6996.9966...46..5775.4575.5.4.475..55....4875....6983...4875.65654.757.64.6.3..3..4.477446..7.95..7864.52
468,24,26,2.3567....6..64...5.6.5..44..4.745..9..94....45..24.456777.8.57776...368.4...668747466.85....45..77574..66..7.8.595...463......797.79874.4.98..699.7.895..66.3...343..4..4....3....5963.6.5.6..4.76678.5.....3.....3..6.56...795.......38566973.....68.88.67976.7.5...46..885...796585.256.47479892.....68..7..5..59866.59.7453.46.65..32...7..5..43....4..4...6...56.88777668...767.1.5.4.5.....8765..5.....96......2473....495..3763.66..6..9..95...5.83..797..79.7....6....53.24.58...14...3....635..94......6...4.6..7..77.731..86.6...3...8.2...48776..994....3.676.73..656..5...39..3.7.945766....6..6.3.3.7.578447..54.4...7..7....45.675
469,24,25,4.578.5...255.5..5...8.7646785.6..8.96..3.556.9.2.59.6..4.48.5.36..4..775.8..56.5.3.3.....56..4...36..894857763.46688.....65..68..7766....7.898.87.3.3...3...2.....9.669.995.5.554..8965..53.....3...476.62..6.6489957..897.4..5579..5..5.78.5..68...6.4...4.4.699..6..5.75...64.5.8.843.2....5.678.8.775.3.9.8..7573..57995...59...56.4678.66....76.698.5....6..5.4..4...36....9..75.6...49....3.7.682.69..94.4.32.42.7.7.6.79.972..7475.4.....64...6.8898.3.7.74..32565.4.365....5......5..7.6465.7.8.75.59.3647876.9.66882..4.874.9766...6..649854.....4..38....4.3..3..36..5..1.6.77753..5....58.7.69...99.7..4..65.
469,23,28,386....5578656..7...67...56...3.47..6..699.5.2....58..94..77.6..4..4.6.6.8668657.55...4..5...797...3..5685..4463.587..2......7684..33.345.......35.3..6..7.884...43...5.3.97..432.....25...6.9..8.9.5.6...5.786.......45.7566.6.57.65863.77798.77.8..9.5.1.376...64....478..6.6....2..466.2.3....5..674.5..23.5.895.67..9.5.48864.5..49.699469684......1...7.4.....56.5..97.69.3...4.86..1.3.266........54.....436.4..6.5.5..6....79..45759..7..457..3...5....78.3.....2.86.8775..4979..4.....8...9.44637..4..8967633.6777.5..5...6.88896...55.3......66......5.4.4.65.7.78.67.4.3......7.7886....892.9689654....5.797587.833.97.79.77...2.....568.54.7..35...4..764
470,24,26,.57..7...9.6......3......2..8.67.......1.656..654.33..66.764883.2.684445.4..3...2...5.6...2..75..97566.6..47.57.92...2.6.5.8.86.2.26...9917.965.47572...6.45568.778..4646.....5.796...66648545..7498.6.75.677786.4......8.796..4.7..7.5.4.4.5.6........74..3..5.45.853.3.2.....4.9999...96....7.87.3......89599...694...6.676.237..99..........4.4774..46.54....376...78.75659555.73..2.56.8776..5...7..22.1.....76...65.2.464..49..7.4..78.2.4.4..3..473.764..54..5.5......88886.5.7.9.7.....696.75.3.3....6.6.9..557.935777..3.6.2.583.....5.7.8.77..555..3.4...537..56....896.5..784...5.2.775.6..56777..6986.4..45...6778..88..6.4.875...5.5
471,24,25,55..4..4.65.357......46447.65..33255..69.765..3..653.6.66...646496....3.73..4.93665.78.7.894.3.4..4.7..8.596.982.....7.4....67..94.5......5.85..6.8995.6786.67.9..962....64...3.76696...7..98.86.2...78.57796.596835.74..7698.56.3...3.4.....3.56.55.88.57...67....53..776.5798...3...46...5768.694....667.63.4.3...474.635.6968347.9.583.4..795.8....937.3.55.54.676..5...1.54..8..5....7.74....3.4..6..38.5.5.4894..3.4.35..4.3....2.4.55..3..869..7788.6.4..5.4555.6..97.3.7....2..4.868.66...288...2..34.2.6.8..87......66...89.7..9968.7....3.769..4..7...977996554..21...3872..532.34..45..4...7.9.88.5.7..87.7764
